,pct,alg,compaIze,data,nClusters,nComponents,redenCl,gamma,gammaScale,maxNMI,avgNMI,stdNMI,avgPMI,stdPMI,maxF1,avgF1,stdF1,maxCA,avgCA,stdCA,maxARI,avgARI,stdARI
18,0.48,wKSVD,pca,ACM,1000,1000,doc,3.840749154252516,100.0,0.20085553470169037,0.021356527028363027,0.05983447335730218,0.079763121548081,0.015954822816514082,0.5941277405716304,0.5894149300885093,0.013773680360763447,0.33363067908522454,0.3319490358126721,0.005044128201152625,0.17357745169765842,0.017315909455103928,0.0520872089121386
19,0.51,wKSVD,pca,ACM,doc,3,doc,3.840749154252516,100.0,0.009280754768197771,0.00843265950830517,0.0011241606910846853,0.14632801230784648,0.005876677312574694,0.5935551867876473,0.5933402024227796,0.00011042376472076178,0.333623026804845,0.33361454370545285,4.605713364797e-06,-0.00024361398028474156,-0.0003318944143471356,4.4588066585199133e-05
20,0.53,wKSVD,pca,ACM,term,18,doc,3.840749154252516,100.0,0.0128764400778087,0.0071910506850035956,0.003903834557650072,0.07932572333695612,0.05094340569287684,0.5940489736444189,0.5934654205020324,0.00038641993140251386,0.3336308977218068,0.3336153089334908,1.22849831374106e-05,-4.290435157311111e-06,-0.0002673167898757646,0.00017005715225133845
21,0.56,wKSVD,pca,ACM,1000,1000,doc,38.40749154252516,1000.0,0.0012558426004142492,0.0012558426004142492,0.0,0.06578221174857594,0.029306478506500457,0.5941277405716304,0.5941277405716303,1.1102230246251565e-16,0.33363067908522454,0.3336306790852245,5.551115123125783e-17,-6.667086721634241e-05,-6.66708672163424e-05,1.3552527156068805e-20
22,0.58,wKSVD,pca,ACM,doc,3,doc,38.40749154252516,1000.0,0.0012558426004142492,0.0012558426004142492,0.0,0.05327192850386854,0.004247876586757589,0.5941277405716304,0.5941277405716303,1.1102230246251565e-16,0.33363067908522454,0.3336306790852245,5.551115123125783e-17,-6.667086721634241e-05,-6.66708672163424e-05,1.3552527156068805e-20
23,0.61,wKSVD,pca,ACM,term,18,doc,38.40749154252516,1000.0,0.0012558426004142492,0.0012558426004142492,0.0,0.03700809067347011,0.005917173649657051,0.5941277405716304,0.5941277405716303,1.1102230246251565e-16,0.33363067908522454,0.3336306790852245,5.551115123125783e-17,-6.667086721634241e-05,-6.66708672163424e-05,1.3552527156068805e-20
24,0.63,wKSVD,pca,ACM,1000,1000,doc,384.07491542525156,10000.0,0.0012558426004142492,0.0012558426004142492,0.0,0.06746959372079016,0.015063198277669498,0.5941277405716304,0.5941277405716303,1.1102230246251565e-16,0.33363067908522454,0.3336306790852245,5.551115123125783e-17,-6.667086721634241e-05,-6.66708672163424e-05,1.3552527156068805e-20
25,0.66,wKSVD,pca,ACM,doc,3,doc,384.07491542525156,10000.0,0.0012558426004142492,0.0012558426004142492,0.0,0.055807461788142734,0.0023462651920272692,0.5941277405716304,0.5941277405716303,1.1102230246251565e-16,0.33363067908522454,0.3336306790852245,5.551115123125783e-17,-6.667086721634241e-05,-6.66708672163424e-05,1.3552527156068805e-20
26,0.68,wKSVD,pca,ACM,term,18,doc,384.07491542525156,10000.0,0.0012558426004142492,0.0012558426004142492,0.0,0.04648638904068627,0.00765872344800592,0.5941277405716304,0.5941277405716303,1.1102230246251565e-16,0.33363067908522454,0.3336306790852245,5.551115123125783e-17,-6.667086721634241e-05,-6.66708672163424e-05,1.3552527156068805e-20
27,0.71,wKSVD,pca,ACM,1000,1000,doc,3840.749154252516,100000.0,0.0012558426004142492,0.0012558426004142492,0.0,0.06944188632290524,0.02291986044300017,0.5941277405716304,0.5941277405716303,1.1102230246251565e-16,0.33363067908522454,0.3336306790852245,5.551115123125783e-17,-6.667086721634241e-05,-6.66708672163424e-05,1.3552527156068805e-20
28,0.73,wKSVD,pca,ACM,doc,3,doc,3840.749154252516,100000.0,0.0012558426004142492,0.0012558426004142492,0.0,0.05594891974977868,0.004308056989042671,0.5941277405716304,0.5941277405716303,1.1102230246251565e-16,0.33363067908522454,0.3336306790852245,5.551115123125783e-17,-6.667086721634241e-05,-6.66708672163424e-05,1.3552527156068805e-20
29,0.76,wKSVD,pca,ACM,term,18,doc,3840.749154252516,100000.0,0.0012558426004142492,0.0012558426004142492,0.0,0.03828429025831595,0.006741734017041254,0.5941277405716304,0.5941277405716303,1.1102230246251565e-16,0.33363067908522454,0.3336306790852245,5.551115123125783e-17,-6.667086721634241e-05,-6.66708672163424e-05,1.3552527156068805e-20
30,0.78,wKSVD,pca,ACM,1000,1000,doc,38407.49154252516,1000000.0,0.0012558426004142492,0.0012558426004142492,0.0,0.07156371307372647,0.020693075905537994,0.5941277405716304,0.5941277405716303,1.1102230246251565e-16,0.33363067908522454,0.3336306790852245,5.551115123125783e-17,-6.667086721634241e-05,-6.66708672163424e-05,1.3552527156068805e-20
31,0.81,wKSVD,pca,ACM,doc,3,doc,38407.49154252516,1000000.0,0.0012558426004142492,0.0012558426004142492,0.0,0.05386793295113458,0.004164133430708024,0.5941277405716304,0.5941277405716303,1.1102230246251565e-16,0.33363067908522454,0.3336306790852245,5.551115123125783e-17,-6.667086721634241e-05,-6.66708672163424e-05,1.3552527156068805e-20
32,0.83,wKSVD,pca,ACM,term,18,doc,38407.49154252516,1000000.0,0.0012558426004142492,0.0012558426004142492,0.0,0.04286694680915877,0.004910608306241332,0.5941277405716304,0.5941277405716303,1.1102230246251565e-16,0.33363067908522454,0.3336306790852245,5.551115123125783e-17,-6.667086721634241e-05,-6.66708672163424e-05,1.3552527156068805e-20
33,0.86,wKSVD,pca,ACM,1000,1000,term,3.840749154252516e-06,0.0001,0.015043075544478243,0.009487678974632426,0.002919004348629798,0.4365461271846369,0.04248745664307823,0.5866795720514021,0.42917801321302784,0.11342143321088531,0.3333842756570029,0.28438027460754733,0.043079485892367556,0.0018728340287288746,0.0004156064389317573,0.0008273608260093001
34,0.88,wKSVD,pca,ACM,doc,3,term,3.840749154252516e-06,0.0001,0.026236425080615754,0.02506426741864773,0.0007105296746167742,0.40312302563286756,0.008982776917285483,0.11658640170115424,0.09115441186029727,0.010034188769337305,0.09748699112335477,0.07910931829113647,0.007240483733441249,0.010801381784002213,0.009626565734493584,0.0006781721397241814
35,0.91,wKSVD,pca,ACM,term,18,term,3.840749154252516e-06,0.0001,0.05489995039183297,0.05026324854733105,0.0038220127003078253,0.36911899663733927,0.019647157811565896,0.10731016955117932,0.0916919581927323,0.007842177468768861,0.08360947133674407,0.07314871660326207,0.0043118738918021095,0.022742626819692743,0.01970338733925795,0.0016017516298185738
36,0.93,wKSVD,pca,ACM,1000,1000,term,3.840749154252516e-05,0.001,0.011348826773489388,0.008623968992742948,0.0018195338138773285,0.48000964231454263,0.08466637874266636,0.5229731899823755,0.39811474308362776,0.07608814679846274,0.32359482268573175,0.2780504175958721,0.030412260712193204,0.0035934443774772056,0.0012281721612462065,0.0013594606493365286
37,0.96,wKSVD,pca,ACM,doc,3,term,3.840749154252516e-05,0.001,0.02510160882040355,0.023122500331589507,0.0012375060003387067,0.40607044273722687,0.008254651504432584,0.10538425914641578,0.07976147398962767,0.009730247251010592,0.08840198522016704,0.071095806550352,0.006604073659141981,0.010147225695349725,0.009030894375137287,0.0006999519573763892
38,0.98,wKSVD,pca,ACM,term,18,term,3.840749154252516e-05,0.001,0.06492395329405809,0.05349904712479929,0.0050454447231981225,0.37535647870165245,0.01728902565530902,0.10150905957913424,0.09549723750599914,0.004327420163862889,0.07741199877563514,0.07433737811010539,0.002396609487314873,0.025412902068074568,0.021412121106977964,0.002044062260507321
39,1.01,wKSVD,pca,ACM,1000,1000,term,0.0003840749154252516,0.01,0.013240742836842671,0.00900207401627738,0.0023166203289724375,0.45995872740741744,0.04224154836309697,0.5017833567168689,0.35871943925542105,0.08625316484649938,0.31609383882111153,0.2599086754995846,0.0421689606512301,0.0018858020400181056,0.0006657029658615774,0.0008296390363851596
40,1.04,wKSVD,pca,ACM,doc,3,term,0.0003840749154252516,0.01,0.02147319053148439,0.020844662286025807,0.0004923241452457961,0.450091333496489,0.007140097312130898,0.09681782402873604,0.08632289757569436,0.004935717745393019,0.07918951418951418,0.07354420831693557,0.0028922394232315154,0.008825273865578964,0.00824935338275272,0.00043603869742493055
41,1.06,wKSVD,pca,ACM,term,18,term,0.0003840749154252516,0.01,0.07158608362558422,0.06563458618566737,0.004634127141032748,0.4441891449804777,0.014134403780460969,0.12313057180792858,0.10657316534697359,0.009737523845315423,0.08698368971096244,0.08101596047050594,0.004512440868359694,0.03106713288845038,0.026807926606993583,0.002021338442971145
42,1.09,wKSVD,pca,ACM,1000,1000,term,0.003840749154252516,0.1,0.012651895580198282,0.00908409283236123,0.0023839338055738376,0.49475429589606695,0.03153060315483897,0.4531802149083406,0.34535491688589837,0.06379105449692511,0.2980589444225808,0.2529053959508505,0.03002152156870748,0.003917969938087966,0.0010043200870744576,0.0013362834716798167
43,1.11,wKSVD,pca,ACM,doc,3,term,0.003840749154252516,0.1,0.02310867219058595,0.021406162414761627,0.0010075021610788204,0.5346414357022853,0.03883986863252096,0.10695295830934398,0.0877283039527474,0.007981701354685239,0.0866727884909703,0.07562116839389565,0.004600086685013135,0.00940808858638243,0.008891140079529496,0.00041266581883209945
44,1.14,wKSVD,pca,ACM,term,18,term,0.003840749154252516,0.1,0.11679251673972052,0.10348584631094819,0.007581477666552814,0.6429469976526021,0.026304427875403578,0.14334977533448803,0.12586495268697498,0.01416946613416417,0.1052601775329048,0.09358806681533954,0.008002650000038008,0.05083188589944318,0.04471356250483056,0.00415278677786885
45,1.16,wKSVD,pca,ACM,1000,1000,term,0.03840749154252516,1.0,0.013138853114163547,0.009748041485189013,0.0022867954309794382,0.5815324162148091,0.058490579530904,0.5921879734641131,0.5413037208807864,0.06792016401898084,0.3336204031658577,0.3224462372644191,0.019567045964027974,0.0010115099178325808,0.00027450445827190844,0.000425074528272345
46,1.19,wKSVD,pca,ACM,doc,3,term,0.03840749154252516,1.0,0.027555842488012634,0.026078413765284268,0.0008865746459473566,0.799539194618982,0.028354962547739518,0.20955489771784355,0.18729132826808678,0.014242257246807725,0.16087389041934497,0.1485590756045302,0.00846925932559746,0.009889145762210876,0.00896036484789321,0.0008018831570580908
47,1.21,wKSVD,pca,ACM,term,18,term,0.03840749154252516,1.0,0.08706038163557225,0.0683243397323978,0.00971429865635078,0.7788266495512464,0.04316036076337655,0.3961240164350465,0.37380462509723716,0.014484580833524883,0.267548865276138,0.2554178582360401,0.007982946543588207,0.0399381075013076,0.028869140505218084,0.0063869669613719005
48,1.24,wKSVD,pca,ACM,1000,1000,term,0.3840749154252516,10.0,0.022724219747455504,0.020554850319146507,0.0011724177737476617,0.5639055224911746,0.08741441787532102,0.44507943801781613,0.42313893774401323,0.025269492191721137,0.2953727753727754,0.2871569373387555,0.011026521376584783,0.017796367759248536,0.016231442379177907,0.0013564961127542055
49,1.26,wKSVD,pca,ACM,doc,3,term,0.3840749154252516,10.0,0.02654919983352473,0.025484488643510904,0.0006875523969044503,0.5969992829969419,0.010057078153291685,0.575095214883536,0.5665212836493898,0.004825406956426339,0.33270453452271637,0.33169598583234944,0.0006834657437577031,0.005701071838627185,0.0038466341479956854,0.0006995826816711178
50,1.29,wKSVD,pca,ACM,term,18,term,0.3840749154252516,10.0,0.018891082132627687,0.016746262733536205,0.0014624451977173773,0.5980775190098752,0.010279237842193804,0.5882564047412643,0.5869978457368239,0.0007623077521428213,0.33354344308889766,0.333500481000481,2.6881143284698514e-05,0.001021956317805301,0.0009333850107342701,8.539887996055208e-05
51,1.31,wKSVD,pca,ACM,1000,1000,term,3.840749154252516,100.0,0.21346781171099724,0.13934428914269248,0.059687258761691626,0.3336684075610049,0.06914475281048874,0.540497602752596,0.5049740353203489,0.02216980719931547,0.31647208010844374,0.3006995277449823,0.008482262434436706,0.19657524602442641,0.10128757238552455,0.07389358370666334
52,1.34,wKSVD,pca,ACM,doc,3,term,3.840749154252516,100.0,0.02552473266176657,0.025145450980786077,0.0002485648500307565,0.3915153095947419,0.007551846214041618,0.5917381287405864,0.5917233092044011,2.2637215444485616e-05,0.3334426516244698,0.33343989680353314,4.2080584893923915e-06,-0.000991003412930525,-0.0009997776101433233,6.737892327770233e-06
53,1.36,wKSVD,pca,ACM,term,18,term,3.840749154252516,100.0,0.023957772998915612,0.022202102391993044,0.0014031057935010023,0.3621778587998866,0.03278624436269949,0.5922506906440683,0.5920015293093085,0.0001306364556120816,0.3335224539769994,0.3334861821680003,1.924410581941235e-05,-0.0008162851015977541,-0.0008960631905238345,4.107207840508394e-05
54,1.39,wKSVD,pca,ACM,1000,1000,term,38.40749154252516,1000.0,0.5049454663776407,0.05976869789690324,0.14839225616024582,0.36673552098556134,0.08549500731361072,0.6685542988059319,0.6007596034590357,0.022598231782298715,0.3336011631466177,0.333164677073768,0.0013094582185491364,0.37798141675039143,0.03733603672696503,0.11354846000780879
55,1.41,wKSVD,pca,ACM,doc,3,term,38.40749154252516,1000.0,0.001879241727161141,0.001879241727161141,0.0,0.06079995199094934,0.0,0.5940654469757468,0.5940654469757468,0.0,0.33363024181205997,0.33363024181205997,0.0,-9.938276754027875e-05,-9.938276754027876e-05,1.3552527156068805e-20
56,1.44,wKSVD,pca,ACM,term,18,term,38.40749154252516,1000.0,0.010304612510154632,0.010304612510154632,0.0,0.13357477909248044,0.0020844975387282138,0.5932268595316028,0.5932268595316028,0.0,0.3336011631466177,0.3336011631466177,0.0,-0.0005134499423045706,-0.0005134499423045706,0.0
57,1.46,wKSVD,pca,ACM,1000,1000,term,384.07491542525156,10000.0,0.5049454663776407,0.10923278328365187,0.1978563415469944,0.4091420842367458,0.047640893042672355,0.6685542988059319,0.6082923473864686,0.03013097570973162,0.3336011631466177,0.33272819100091827,0.0017459442913988488,0.37798141675039143,0.07518552339623462,0.1513979466770784
58,1.49,wKSVD,pca,ACM,doc,3,term,384.07491542525156,10000.0,0.001879241727161141,0.001879241727161141,0.0,0.06079995199094934,0.0,0.5940654469757468,0.5940654469757468,0.0,0.33363024181205997,0.33363024181205997,0.0,-9.938276754027875e-05,-9.938276754027876e-05,1.3552527156068805e-20
59,1.52,wKSVD,pca,ACM,term,18,term,384.07491542525156,10000.0,0.010304612510154632,0.010304612510154632,0.0,0.12906380787995708,0.011020642953070358,0.5932268595316028,0.5932268595316028,0.0,0.3336011631466177,0.3336011631466177,0.0,-0.0005134499423045706,-0.0005134499423045706,0.0
60,1.54,wKSVD,pca,ACM,1000,1000,term,3840.749154252516,100000.0,0.5049454663776407,0.3070891248306463,0.242323539581984,0.3787950440809237,0.0810584250579448,0.6685542988059319,0.6384233230962002,0.03690275797051835,0.3336011631466177,0.3309822467095194,0.002138336316626162,0.37798141675039143,0.226583470073313,0.18542385873196904
61,1.57,wKSVD,pca,ACM,doc,3,term,3840.749154252516,100000.0,0.001879241727161141,0.001879241727161141,0.0,0.06079995199094934,0.0,0.5940654469757468,0.5940654469757468,0.0,0.33363024181205997,0.33363024181205997,0.0,-9.938276754027875e-05,-9.938276754027876e-05,1.3552527156068805e-20
62,1.59,wKSVD,pca,ACM,term,18,term,3840.749154252516,100000.0,0.010304612510154632,0.010304612510154632,0.0,0.13302551402294227,0.003883875858295811,0.5932268595316028,0.5932268595316028,0.0,0.3336011631466177,0.3336011631466177,0.0,-0.0005134499423045706,-0.0005134499423045706,0.0
63,1.62,wKSVD,pca,ACM,1000,1000,term,38407.49154252516,1000000.0,0.5049454663776407,0.10923278328365187,0.1978563415469944,0.3819722432416889,0.09277133682044546,0.6685542988059319,0.6082923473864686,0.03013097570973162,0.3336011631466177,0.33272819100091827,0.0017459442913988488,0.37798141675039143,0.07518552339623462,0.1513979466770784
64,1.64,wKSVD,pca,ACM,doc,3,term,38407.49154252516,1000000.0,0.001879241727161141,0.001879241727161141,0.0,0.06079995199094934,0.0,0.5940654469757468,0.5940654469757468,0.0,0.33363024181205997,0.33363024181205997,0.0,-9.938276754027875e-05,-9.938276754027876e-05,1.3552527156068805e-20
65,1.67,wKSVD,pca,ACM,term,18,term,38407.49154252516,1000000.0,0.010304612510154632,0.010304612510154632,0.0,0.12806864719300975,0.009401443393361538,0.5932268595316028,0.5932268595316028,0.0,0.3336011631466177,0.3336011631466177,0.0,-0.0005134499423045706,-0.0005134499423045706,0.0
66,1.69,wKSVD,pca,ACM,1000,1000,sweep,3.840749154252516e-06,0.0001,0.013211927253798796,0.005812337434020693,0.002914796239901084,0.19823706117624834,0.025030770414781953,0.5901870689361202,0.3761433826001693,0.13344489954364916,0.33357798766889674,0.2615507236870873,0.05233968345950239,0.002825262707520086,0.0004972386210032071,0.0010228802098623982
67,1.72,wKSVD,pca,ACM,doc,3,sweep,3.840749154252516e-06,0.0001,0.02535383192499828,0.02384186991801241,0.000927674704411131,0.18591659283852704,0.0033201026998500843,0.16380718538849592,0.1615690173075205,0.001887415074914514,0.13938235165507892,0.13720971620971623,0.0017121771365130015,0.016912751728571995,0.01671169575103216,0.0001302841342351083
68,1.74,wKSVD,pca,ACM,term,18,sweep,3.840749154252516e-06,0.0001,0.052641545794541375,0.02854158417840706,0.019444497262551836,0.19242302988168397,0.012490115625817593,0.1673300978610819,0.14017134667335707,0.01845135550892678,0.13802505575232848,0.12190329703966066,0.010849288148652618,0.03206216593758749,0.017472101948159645,0.01146675206000299
69,1.77,wKSVD,pca,ACM,1000,1000,sweep,3.840749154252516e-05,0.001,0.006337068443023379,0.004949574697525222,0.0010940484867162387,0.23007803245451441,0.04048145118820886,0.5385513422339946,0.41833003701652843,0.10644746903310197,0.32727819318728407,0.2812076610258428,0.04913103851755062,0.0015048999963467743,0.00021182650305373894,0.0006974319968205952
70,1.79,wKSVD,pca,ACM,doc,3,sweep,3.840749154252516e-05,0.001,0.024116804548484666,0.022903813006006097,0.000926933614241813,0.18714132214854115,0.0019906087917970707,0.16209557535530664,0.1479282191552827,0.015456554687637115,0.13527766845948663,0.12722064803882988,0.009018466077447142,0.01728975053943544,0.016016238666721277,0.0011275164192510803
71,1.82,wKSVD,pca,ACM,term,18,sweep,3.840749154252516e-05,0.001,0.0574063026414188,0.04053588471059709,0.01922751642535232,0.18768029968665392,0.01157955775560045,0.18035653778095703,0.14502971660474118,0.017725161346366848,0.14649241331059512,0.12457993353447898,0.010498212886093145,0.0332844644798934,0.022761751723176543,0.011116350492177032
72,1.84,wKSVD,pca,ACM,1000,1000,sweep,0.0003840749154252516,0.01,0.009809130109926028,0.0049364986221743425,0.002131128292693247,0.2148741696625775,0.019703185106868158,0.5877367893332909,0.3982737960133894,0.10011274189455392,0.3335303248939613,0.27565265206174294,0.03955391905460323,0.004541504729301799,0.0009718428817791644,0.001357330758190633
73,1.87,wKSVD,pca,ACM,doc,3,sweep,0.0003840749154252516,0.01,0.01766152884221621,0.01619827325721045,0.0006026040890450717,0.21409216189371977,0.0035696519967756547,0.14855949047174546,0.1458134725351364,0.0012395733477414232,0.12507739735012463,0.12322825659189293,0.0007619843560691031,0.011959075568559215,0.011333902193327807,0.0002488646796482855
74,1.89,wKSVD,pca,ACM,term,18,sweep,0.0003840749154252516,0.01,0.08584479746462675,0.07629055705467808,0.007891118972168333,0.21492799896426443,0.010117464206389662,0.1865514412682925,0.17984104083210822,0.007117887363173788,0.1464983164983165,0.1412177183086274,0.004107617236752784,0.0544811263132993,0.04792637889041603,0.004640655241254371
75,1.92,wKSVD,pca,ACM,1000,1000,sweep,0.003840749154252516,0.1,0.0067387774283757555,0.004469698826470706,0.0014418469840609992,0.21737031153307304,0.031413228667144764,0.4306144027554418,0.2898577153220009,0.06215293885025273,0.29672329354147536,0.222891403209585,0.034188349308679526,0.0026133669463903,0.001090234211360099,0.0007433941096642574
76,1.94,wKSVD,pca,ACM,doc,3,sweep,0.003840749154252516,0.1,0.020075437715602978,0.019753600194098882,0.0002515777242857539,0.2274757518603801,0.0013321910623070746,0.14627772739580602,0.14428908546148855,0.0011720020073428738,0.12385368839914294,0.12243493375311557,0.000869193792621044,0.014405936801199764,0.01400650013225033,0.0002527633731529004
77,1.97,wKSVD,pca,ACM,term,18,sweep,0.003840749154252516,0.1,0.16039191086745994,0.1469394470069428,0.011175335827748437,0.2907716293495887,0.03305920763831399,0.26856451236631645,0.2557329848587516,0.012395962201935772,0.18199309108400016,0.17787404346495256,0.0054446014872742655,0.1183169930045156,0.10969379074921588,0.008873448893313984
78,1.99,wKSVD,pca,ACM,1000,1000,sweep,0.03840749154252516,1.0,0.006076211944727061,0.004237295868184326,0.0012121408348210365,0.282571824851575,0.053590902151237255,0.5934893051367072,0.5114440596321548,0.0853773242880888,0.3336295859023132,0.31595012899558356,0.022182143869356807,0.0025514589266672962,0.0005902275642337584,0.0010847391358985875
79,2.02,wKSVD,pca,ACM,doc,3,sweep,0.03840749154252516,1.0,0.023735481185272873,0.022648143273770745,0.0006112372210430256,0.34017854129966807,0.009310773936755591,0.37023122334715536,0.3583613168138341,0.009223090266831246,0.26225545498272773,0.2561200752109843,0.004736818381948839,0.009152877376151277,0.008307284813608883,0.00043690704715259747
80,2.05,wKSVD,pca,ACM,term,18,sweep,0.03840749154252516,1.0,0.05341622479323382,0.042319815540349186,0.00830130657252023,0.2962594760225592,0.047678966804523853,0.47387038974054163,0.45652740226138927,0.011679572915632633,0.3053458830731558,0.2990457606366697,0.004462035922848003,0.01917659361419703,0.015234651347255023,0.0026537622331184586
