,pct,alg,data,nClusters,nComponents,redenCl,gamma,avgNMI,stdNMI,avgPMI,stdPMI,avgF1,stdF1,avgCA,stdCA,avgARI
570,17.0,KPCA,ACM,256,1000,sweep,0.0003840749154252516,0.0733957154094907,0.014376065239759865,1.8900550336593391,0.09220933690754578,0.3741391253055518,0.11275808749272383,0.2554576500940137,0.0018453756437694965,0.0018323265453908742
571,17.0,KPCA,ACM,256,3,sweep,0.0003840749154252516,0.1879720641265567,0.001374684729688815,3.0932684990794157,0.03367059978679715,0.018185651729404353,0.0008427455664159047,0.013872097599370326,0.00016085768741580286,0.008387157996243472
572,17.1,KPCA,ACM,256,18,sweep,0.0003840749154252516,0.1555569538268154,0.002332988045497743,2.5330183221377047,0.03589957006259395,0.015393743755280534,0.0008768078244459814,0.011974266474266474,0.00014111970884639344,0.006575186231335928
573,17.1,KPCA,ACM,256,1000,sweep,0.003840749154252516,0.07149069724688577,0.008942408088826875,1.904348179078827,0.12851854212234096,0.33521278832823515,0.103843786118435,0.23986549477458574,0.0020084705827976405,0.002666915933042937
574,17.1,KPCA,ACM,256,3,sweep,0.003840749154252516,0.18530217888823572,0.0007021179206315125,4.514166908757751,0.07476850797701166,0.01750079894740347,0.00079105338478125,0.013476977567886659,0.00014547317379056025,0.008089492224065903
575,17.1,KPCA,ACM,256,18,sweep,0.003840749154252516,0.15799665706217061,0.003745657254843434,4.749914403443665,0.06712097959131215,0.016198659140519843,0.0009080329198794639,0.012355896628623901,0.00020279707001983333,0.006819798390779687
576,17.2,KPCA,ACM,256,1000,sweep,0.03840749154252516,0.08515410704171653,0.008625056939072982,2.5920813420525914,0.27269114249160165,0.32547487860361696,0.1190709337899647,0.22441527832436928,0.0028412900301766674,0.0073500128472319725
577,17.2,KPCA,ACM,256,3,sweep,0.03840749154252516,0.15455464004837388,0.0014021199611110725,12.203316696330187,0.13855832825753212,0.035430098837363595,0.0017364089969609238,0.025030434212252393,0.0003319648070330511,0.01086528153811223
578,17.2,KPCA,ACM,256,18,sweep,0.03840749154252516,0.18076297838739888,0.0032324086144401337,12.893995748806773,0.10294679767115597,0.10996590888792075,0.0075039979546433835,0.07343261620534347,0.0027684689319932387,0.028773499033802868
579,17.3,KPCA,ACM,256,1000,sweep,0.3840749154252516,0.08377854884066255,0.012417238907513598,7.696876220896828,0.4090396720567812,0.3264998513115981,0.0933043429411665,0.23097629979448162,0.0013369888631996813,0.0015917756526194697
580,17.3,KPCA,ACM,256,3,sweep,0.3840749154252516,0.08206852670286886,0.0016768757497244568,17.05089971443021,0.01598798793617369,0.5053373154842938,0.005264735839010925,0.3153588044951681,0.0003621589872485631,0.013176909777803647
581,17.3,KPCA,ACM,256,18,sweep,0.3840749154252516,0.1005924608569633,0.0018043056508903056,17.605908422262118,0.01357475380443229,0.5391843740366691,0.003267447072214927,0.32601510778783505,0.00046839647656664356,0.009332444021730077
582,17.4,KPCA,ACM,256,1000,sweep,3.840749154252516,0.08534259261262181,0.013982169709450753,5.6279361218424375,0.21344653650184897,0.45750385166325575,0.0972525194287546,0.29482111154838425,0.0006768529825949354,6.175414947954233e-05
583,17.4,KPCA,ACM,256,3,sweep,3.840749154252516,0.06673875920531994,0.0013530486721860559,5.697165933917151,0.040587773947918994,0.03793065290726351,0.004546931685361338,0.02374675324675325,0.00023665180162225718,0.004432766370598413
584,17.4,KPCA,ACM,256,18,sweep,3.840749154252516,0.0782559708521471,0.0014749222740981398,5.0564176320441785,0.08297224052228792,0.08458612173182468,0.026227255389472466,0.04078416196598014,0.0020197455787802324,0.011352050632474726
585,17.4,KPCA,ACM,256,1000,sweep,38.40749154252516,0.08383926460798377,0.009824754291008146,5.276215368495768,0.2831061704136653,0.4510939543020932,0.07781470582203508,0.29325722593904413,0.0014300660984623975,0.0016943058184381427
586,17.5,KPCA,ACM,256,3,sweep,38.40749154252516,0.0653963616521439,0.001036139676831799,6.135462269288404,0.03816761545809295,0.035153761079780216,0.004319184039066807,0.02457921203375749,0.00020265901110182828,0.0038688919783328142
587,17.5,KPCA,ACM,256,18,sweep,38.40749154252516,0.09174787136586508,0.002315227417854602,5.065391602695717,0.09509291603387053,0.1096808866492105,0.009392475257082268,0.054796449341903884,0.0016314836711079231,0.017966611605799605
588,17.5,KPCA,ACM,512,1000,sweep,3.840749154252516e-05,0.11267171722351017,0.012148085967607912,4.56907326911909,0.08080615738683515,0.3597287480022215,0.11227688693334954,0.2478167388167388,0.0009922813588845085,0.0005296444023932114
